"variable","variable.label","model","model.label","treatment","full.treatment.name","Rhat"
"cec","CEC (meq/100 g)","simple","Fixed effects only","R","Reference",1.000263985
"cec","CEC (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.000489847
"cec","CEC (meq/100 g)","strip.random","Strip random effects","B","Bareroot",1.000227265
"cec","CEC (meq/100 g)","strip.random","Strip random effects","C","Seedling",1.00025943
"cec","CEC (meq/100 g)","strip.random","Strip random effects","D","Acorn",1.000207459
"cec","CEC (meq/100 g)","strip.random","Strip random effects","E","Seedbank",1.00042896
"cec","CEC (meq/100 g)","strip.random","Strip random effects","R","Reference",1.000451972
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000414286
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000246322
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","C","Seedling",1.000165025
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","D","Acorn",1.000231722
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000170425
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","R","Reference",1.000265506
"k.meq","K (meq/100 g)","simple","Fixed effects only","A","Balled-and-burlapped",1.000690423
"k.meq","K (meq/100 g)","simple","Fixed effects only","B","Bareroot",1.000338119
"k.meq","K (meq/100 g)","simple","Fixed effects only","C","Seedling",1.000339837
"k.meq","K (meq/100 g)","simple","Fixed effects only","D","Acorn",1.000552161
"k.meq","K (meq/100 g)","simple","Fixed effects only","E","Seedbank",1.000610559
"k.meq","K (meq/100 g)","simple","Fixed effects only","R","Reference",1.000422479
"k.meq","K (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.000508333
"k.meq","K (meq/100 g)","strip.random","Strip random effects","B","Bareroot",1.00021069
"k.meq","K (meq/100 g)","strip.random","Strip random effects","C","Seedling",1.000312643
"k.meq","K (meq/100 g)","strip.random","Strip random effects","D","Acorn",1.000320283
"k.meq","K (meq/100 g)","strip.random","Strip random effects","E","Seedbank",1.000282517
"k.meq","K (meq/100 g)","strip.random","Strip random effects","R","Reference",1.000147835
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000592527
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000317902
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","C","Seedling",1.000417652
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","D","Acorn",1.000433134
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000642434
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","R","Reference",1.000257382
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","A","Balled-and-burlapped",1.000355697
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","B","Bareroot",1.000230065
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","C","Seedling",1.000455421
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","D","Acorn",1.000278975
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","E","Seedbank",1.00018926
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","R","Reference",1.00025918
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.000184912
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","B","Bareroot",1.000229608
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","C","Seedling",1.000145722
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","D","Acorn",1.000139348
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","E","Seedbank",1.000118767
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","R","Reference",1.000118368
"ca.meq","Ca (meq/100 g)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000180441
"ca.meq","Ca (meq/100 g)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000312613
"ca.meq","Ca (meq/100 g)","strip.plot.random","Strip and plot random effects","C","Seedling",1.000195581
"ca.meq","Ca (meq/100 g)","strip.plot.random","Strip and plot random effects","D","Acorn",1.000225314
"ca.meq","Ca (meq/100 g)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00042712
"ca.meq","Ca (meq/100 g)","strip.plot.random","Strip and plot random effects","R","Reference",1.000363411
"mg.meq","Mg (meq/100 g)","simple","Fixed effects only","A","Balled-and-burlapped",1.000480409
"mg.meq","Mg (meq/100 g)","simple","Fixed effects only","B","Bareroot",1.000312102
"mg.meq","Mg (meq/100 g)","simple","Fixed effects only","C","Seedling",1.000306637
"mg.meq","Mg (meq/100 g)","simple","Fixed effects only","D","Acorn",1.000286255
"mg.meq","Mg (meq/100 g)","simple","Fixed effects only","E","Seedbank",1.000270268
"mg.meq","Mg (meq/100 g)","simple","Fixed effects only","R","Reference",1.000288499
"mg.meq","Mg (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.000456283
"mg.meq","Mg (meq/100 g)","strip.random","Strip random effects","B","Bareroot",1.000410612
"mg.meq","Mg (meq/100 g)","strip.random","Strip random effects","C","Seedling",1.000355771
"mg.meq","Mg (meq/100 g)","strip.random","Strip random effects","D","Acorn",1.000455893
"mg.meq","Mg (meq/100 g)","strip.random","Strip random effects","E","Seedbank",1.000429467
"mg.meq","Mg (meq/100 g)","strip.random","Strip random effects","R","Reference",1.000169041
"mg.meq","Mg (meq/100 g)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000376669
"mg.meq","Mg (meq/100 g)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000194221
"mg.meq","Mg (meq/100 g)","strip.plot.random","Strip and plot random effects","C","Seedling",1.000415634
"mg.meq","Mg (meq/100 g)","strip.plot.random","Strip and plot random effects","D","Acorn",1.000426415
"mg.meq","Mg (meq/100 g)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000339121
"mg.meq","Mg (meq/100 g)","strip.plot.random","Strip and plot random effects","R","Reference",1.000241786
"poc.percent","POC (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.00017254630353
"poc.percent","POC (%)","simple","Fixed effects only","B","Bareroot",1.00016893140493
"poc.percent","POC (%)","simple","Fixed effects only","C","Seedling",1.00021884665454
"poc.percent","POC (%)","simple","Fixed effects only","D","Acorn",1.00017559924242
"poc.percent","POC (%)","simple","Fixed effects only","E","Seedbank",1.0002050529442
"poc.percent","POC (%)","simple","Fixed effects only","R","Reference",1.00013399604161
"poc.percent","POC (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00029154288629
"poc.percent","POC (%)","strip.random","Strip random effects","B","Bareroot",1.00027424982609
"poc.percent","POC (%)","strip.random","Strip random effects","C","Seedling",1.00028125671675
"poc.percent","POC (%)","strip.random","Strip random effects","D","Acorn",1.00010860847801
"poc.percent","POC (%)","strip.random","Strip random effects","E","Seedbank",1.00057153216046
"poc.percent","POC (%)","strip.random","Strip random effects","R","Reference",1.00051275860709
"poc.percent","POC (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00053633584434
"poc.percent","POC (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00024241119644
"poc.percent","POC (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00032630225762
"poc.percent","POC (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00047602763798
"poc.percent","POC (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00037909827094
"poc.percent","POC (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.00042465362178
"g475mm",">= 4.75 mm","simple","Fixed effects only","A","Balled-and-burlapped",1.000209409
"g475mm",">= 4.75 mm","simple","Fixed effects only","B","Bareroot",1.000159603
"g475mm",">= 4.75 mm","simple","Fixed effects only","C","Seedling",1.000134223
"g475mm",">= 4.75 mm","simple","Fixed effects only","D","Acorn",1.000237544
"g475mm",">= 4.75 mm","simple","Fixed effects only","E","Seedbank",1.000179609
"g475mm",">= 4.75 mm","simple","Fixed effects only","R","Reference",1.000128039
"g475mm",">= 4.75 mm","strip.random","Strip random effects","A","Balled-and-burlapped",1.000202234
"g475mm",">= 4.75 mm","strip.random","Strip random effects","B","Bareroot",1.000136603
"g475mm",">= 4.75 mm","strip.random","Strip random effects","C","Seedling",1.000221653
"g475mm",">= 4.75 mm","strip.random","Strip random effects","D","Acorn",1.000390432
"g475mm",">= 4.75 mm","strip.random","Strip random effects","E","Seedbank",1.000191572
"g475mm",">= 4.75 mm","strip.random","Strip random effects","R","Reference",1.000265881
"g475mm",">= 4.75 mm","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000336778
"g475mm",">= 4.75 mm","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000197356
"g475mm",">= 4.75 mm","strip.plot.random","Strip and plot random effects","C","Seedling",1.000209039
"g475mm",">= 4.75 mm","strip.plot.random","Strip and plot random effects","D","Acorn",1.000169513
"g475mm",">= 4.75 mm","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000293425
"g475mm",">= 4.75 mm","strip.plot.random","Strip and plot random effects","R","Reference",1.000189737
"g2mm","2-4.75 mm","simple","Fixed effects only","A","Balled-and-burlapped",1.00068344
"g2mm","2-4.75 mm","simple","Fixed effects only","B","Bareroot",1.000261832
"g2mm","2-4.75 mm","simple","Fixed effects only","C","Seedling",1.000444336
"g2mm","2-4.75 mm","simple","Fixed effects only","D","Acorn",1.000397411
"g2mm","2-4.75 mm","simple","Fixed effects only","E","Seedbank",1.000329494
"g2mm","2-4.75 mm","simple","Fixed effects only","R","Reference",1.000477776
"g2mm","2-4.75 mm","strip.random","Strip random effects","A","Balled-and-burlapped",1.000686429
"g2mm","2-4.75 mm","strip.random","Strip random effects","B","Bareroot",1.000746135
"g2mm","2-4.75 mm","strip.random","Strip random effects","C","Seedling",1.000566326
"g2mm","2-4.75 mm","strip.random","Strip random effects","D","Acorn",1.000203745
"g2mm","2-4.75 mm","strip.random","Strip random effects","E","Seedbank",1.000502637
"g2mm","2-4.75 mm","strip.random","Strip random effects","R","Reference",1.000906557
"g2mm","2-4.75 mm","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000710384
"g2mm","2-4.75 mm","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000602243
"g2mm","2-4.75 mm","strip.plot.random","Strip and plot random effects","C","Seedling",1.000483044
"g2mm","2-4.75 mm","strip.plot.random","Strip and plot random effects","D","Acorn",1.000359634
"g2mm","2-4.75 mm","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000467668
"g2mm","2-4.75 mm","strip.plot.random","Strip and plot random effects","R","Reference",1.000324446
"g250um","0.250-2 mm","simple","Fixed effects only","A","Balled-and-burlapped",1.000336481
"g250um","0.250-2 mm","simple","Fixed effects only","B","Bareroot",1.000215975
"g250um","0.250-2 mm","simple","Fixed effects only","C","Seedling",1.000152566
"g250um","0.250-2 mm","simple","Fixed effects only","D","Acorn",1.000123459
"g250um","0.250-2 mm","simple","Fixed effects only","E","Seedbank",1.000138294
"g250um","0.250-2 mm","simple","Fixed effects only","R","Reference",1.000096988
"g250um","0.250-2 mm","strip.random","Strip random effects","A","Balled-and-burlapped",1.000399899
"g250um","0.250-2 mm","strip.random","Strip random effects","B","Bareroot",1.000187608
"g250um","0.250-2 mm","strip.random","Strip random effects","C","Seedling",1.00017747
"g250um","0.250-2 mm","strip.random","Strip random effects","D","Acorn",1.000362641
"g250um","0.250-2 mm","strip.random","Strip random effects","E","Seedbank",1.000180764
"g250um","0.250-2 mm","strip.random","Strip random effects","R","Reference",1.000268102
"g250um","0.250-2 mm","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000209936
"g250um","0.250-2 mm","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000157339
"g250um","0.250-2 mm","strip.plot.random","Strip and plot random effects","C","Seedling",1.000236707
"g250um","0.250-2 mm","strip.plot.random","Strip and plot random effects","D","Acorn",1.000284366
"g250um","0.250-2 mm","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000114151
"g250um","0.250-2 mm","strip.plot.random","Strip and plot random effects","R","Reference",1.000105845
"g53um","0.053-0.250 mm","simple","Fixed effects only","A","Balled-and-burlapped",1.000397016
"g53um","0.053-0.250 mm","simple","Fixed effects only","B","Bareroot",1.000199079
"g53um","0.053-0.250 mm","simple","Fixed effects only","C","Seedling",1.000165759
"g53um","0.053-0.250 mm","simple","Fixed effects only","D","Acorn",1.000127023
"g53um","0.053-0.250 mm","simple","Fixed effects only","E","Seedbank",1.000124883
"g53um","0.053-0.250 mm","simple","Fixed effects only","R","Reference",1.000418803
"g53um","0.053-0.250 mm","strip.random","Strip random effects","A","Balled-and-burlapped",1.000413699
"g53um","0.053-0.250 mm","strip.random","Strip random effects","B","Bareroot",1.00021626
"g53um","0.053-0.250 mm","strip.random","Strip random effects","C","Seedling",1.000423535
"g53um","0.053-0.250 mm","strip.random","Strip random effects","D","Acorn",1.000335981
"g53um","0.053-0.250 mm","strip.random","Strip random effects","E","Seedbank",1.000291393
"g53um","0.053-0.250 mm","strip.random","Strip random effects","R","Reference",1.000610021
"g53um","0.053-0.250 mm","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000333162
"g53um","0.053-0.250 mm","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000204078
"g53um","0.053-0.250 mm","strip.plot.random","Strip and plot random effects","C","Seedling",1.000246237
"g53um","0.053-0.250 mm","strip.plot.random","Strip and plot random effects","D","Acorn",1.000427526
"g53um","0.053-0.250 mm","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000338355
"g53um","0.053-0.250 mm","strip.plot.random","Strip and plot random effects","R","Reference",1.000255463
"l53um","<0.053 mm","simple","Fixed effects only","A","Balled-and-burlapped",1.000318211
"l53um","<0.053 mm","simple","Fixed effects only","B","Bareroot",1.000332353
"l53um","<0.053 mm","simple","Fixed effects only","C","Seedling",1.000181832
"l53um","<0.053 mm","simple","Fixed effects only","D","Acorn",1.000387283
"l53um","<0.053 mm","simple","Fixed effects only","E","Seedbank",1.000436667
"l53um","<0.053 mm","simple","Fixed effects only","R","Reference",1.000303647
"l53um","<0.053 mm","strip.random","Strip random effects","A","Balled-and-burlapped",1.000828708
"l53um","<0.053 mm","strip.random","Strip random effects","B","Bareroot",1.000749942
"l53um","<0.053 mm","strip.random","Strip random effects","C","Seedling",1.000540406
"l53um","<0.053 mm","strip.random","Strip random effects","D","Acorn",1.00065023
"l53um","<0.053 mm","strip.random","Strip random effects","E","Seedbank",1.000587821
"l53um","<0.053 mm","strip.random","Strip random effects","R","Reference",1.000563785
"l53um","<0.053 mm","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000614393
"l53um","<0.053 mm","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000439633
"l53um","<0.053 mm","strip.plot.random","Strip and plot random effects","C","Seedling",1.000316002
"l53um","<0.053 mm","strip.plot.random","Strip and plot random effects","D","Acorn",1.000377828
"l53um","<0.053 mm","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000493991
"l53um","<0.053 mm","strip.plot.random","Strip and plot random effects","R","Reference",1.000282947
"mwd","Mean-weight diameter (mm)","simple","Fixed effects only","A","Balled-and-burlapped",1.000504602
"mwd","Mean-weight diameter (mm)","simple","Fixed effects only","B","Bareroot",1.000358038
"mwd","Mean-weight diameter (mm)","simple","Fixed effects only","C","Seedling",1.000302354
"mwd","Mean-weight diameter (mm)","simple","Fixed effects only","D","Acorn",1.00041354
"mwd","Mean-weight diameter (mm)","simple","Fixed effects only","E","Seedbank",1.000306723
"mwd","Mean-weight diameter (mm)","simple","Fixed effects only","R","Reference",1.000274174
"mwd","Mean-weight diameter (mm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.000367432
"mwd","Mean-weight diameter (mm)","strip.random","Strip random effects","B","Bareroot",1.00029845
"mwd","Mean-weight diameter (mm)","strip.random","Strip random effects","C","Seedling",1.000233741
"mwd","Mean-weight diameter (mm)","strip.random","Strip random effects","D","Acorn",1.000405106
"mwd","Mean-weight diameter (mm)","strip.random","Strip random effects","E","Seedbank",1.000463178
"mwd","Mean-weight diameter (mm)","strip.random","Strip random effects","R","Reference",1.000314883
"mwd","Mean-weight diameter (mm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.000330343
"mwd","Mean-weight diameter (mm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00030854
"mwd","Mean-weight diameter (mm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.000227431
"mwd","Mean-weight diameter (mm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00025289
"mwd","Mean-weight diameter (mm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000468485
"mwd","Mean-weight diameter (mm)","strip.plot.random","Strip and plot random effects","R","Reference",1.000163103
"tic.percent","TIC (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.00009062041733
"tic.percent","TIC (%)","simple","Fixed effects only","B","Bareroot",1.00010935921232
"tic.percent","TIC (%)","simple","Fixed effects only","C","Seedling",1.00029352638587
"tic.percent","TIC (%)","simple","Fixed effects only","D","Acorn",1.00010894718719
"tic.percent","TIC (%)","simple","Fixed effects only","E","Seedbank",1.00026853390059
"tic.percent","TIC (%)","simple","Fixed effects only","R","Reference",1.00006593615473
"tic.percent","TIC (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00283524611031
"tic.percent","TIC (%)","strip.random","Strip random effects","B","Bareroot",1.00322547142963
"tic.percent","TIC (%)","strip.random","Strip random effects","C","Seedling",1.00166491227072
"tic.percent","TIC (%)","strip.random","Strip random effects","D","Acorn",1.00073258796041
"tic.percent","TIC (%)","strip.random","Strip random effects","E","Seedbank",1.00113808247054
"tic.percent","TIC (%)","strip.random","Strip random effects","R","Reference",1.00190513891958
"tic.percent","TIC (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00591668570811
"tic.percent","TIC (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00385886126694
"tic.percent","TIC (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.0014657088378
"tic.percent","TIC (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00249205656841
"tic.percent","TIC (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00262678924102
"tic.percent","TIC (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.00507303654619
"maoc.percent","MAOC (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.00027776934959
"maoc.percent","MAOC (%)","simple","Fixed effects only","B","Bareroot",1.00017962782367
"maoc.percent","MAOC (%)","simple","Fixed effects only","C","Seedling",1.00025136566685
"maoc.percent","MAOC (%)","simple","Fixed effects only","D","Acorn",1.0002613421282
"maoc.percent","MAOC (%)","simple","Fixed effects only","E","Seedbank",1.00032648056349
"maoc.percent","MAOC (%)","simple","Fixed effects only","R","Reference",1.00004486172541
"maoc.percent","MAOC (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.0001358117957
"maoc.percent","MAOC (%)","strip.random","Strip random effects","B","Bareroot",1.00020365228681
"maoc.percent","MAOC (%)","strip.random","Strip random effects","C","Seedling",1.00003352662485
"maoc.percent","MAOC (%)","strip.random","Strip random effects","D","Acorn",1.00015891712662
"maoc.percent","MAOC (%)","strip.random","Strip random effects","E","Seedbank",1.00025150454099
"maoc.percent","MAOC (%)","strip.random","Strip random effects","R","Reference",1.00058363612936
"maoc.percent","MAOC (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00454238105732
"maoc.percent","MAOC (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00398844434891
"maoc.percent","MAOC (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00173484520948
"maoc.percent","MAOC (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00480562147651
"maoc.percent","MAOC (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00287342408847
"maoc.percent","MAOC (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.00565598945284
"poc.maoc.ratio","POC:MAOC ratio","simple","Fixed effects only","A","Balled-and-burlapped",1.000234781
"poc.maoc.ratio","POC:MAOC ratio","simple","Fixed effects only","B","Bareroot",1.00021602
"poc.maoc.ratio","POC:MAOC ratio","simple","Fixed effects only","C","Seedling",1.000270718
"poc.maoc.ratio","POC:MAOC ratio","simple","Fixed effects only","D","Acorn",1.00027622
"poc.maoc.ratio","POC:MAOC ratio","simple","Fixed effects only","E","Seedbank",1.000350793
"poc.maoc.ratio","POC:MAOC ratio","simple","Fixed effects only","R","Reference",1.000221569
"poc.maoc.ratio","POC:MAOC ratio","strip.random","Strip random effects","A","Balled-and-burlapped",1.000491346
"poc.maoc.ratio","POC:MAOC ratio","strip.random","Strip random effects","B","Bareroot",1.000370215
"poc.maoc.ratio","POC:MAOC ratio","strip.random","Strip random effects","C","Seedling",1.000386279
"poc.maoc.ratio","POC:MAOC ratio","strip.random","Strip random effects","D","Acorn",1.000411198
"poc.maoc.ratio","POC:MAOC ratio","strip.random","Strip random effects","E","Seedbank",1.000460313
"poc.maoc.ratio","POC:MAOC ratio","strip.random","Strip random effects","R","Reference",1.00020588
"poc.maoc.ratio","POC:MAOC ratio","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00030689
"poc.maoc.ratio","POC:MAOC ratio","strip.plot.random","Strip and plot random effects","B","Bareroot",1.000129371
"poc.maoc.ratio","POC:MAOC ratio","strip.plot.random","Strip and plot random effects","C","Seedling",1.000261283
"poc.maoc.ratio","POC:MAOC ratio","strip.plot.random","Strip and plot random effects","D","Acorn",1.00018647
"poc.maoc.ratio","POC:MAOC ratio","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000184103
"poc.maoc.ratio","POC:MAOC ratio","strip.plot.random","Strip and plot random effects","R","Reference",1.000147096
